150	0.516876
151	0.507816
152	0.526857
153	0.429894
154	0.432821
155	0.556079
156	0.404013
157	0.469135
158	0.442432
159	0.526887
160	0.406263
161	0.477354
162	0.460595
163	0.469101
164	0.479012
165	0.577888
166	0.473323
167	0.480107
168	0.496818
169	0.500663
170	0.501760
171	0.416462
172	0.453790
173	0.456074
174	0.563758
175	0.521795
176	0.463790
177	0.434315
178	0.475872
179	0.382822
180	0.517984
181	0.385010
182	0.407468
183	0.472656
184	0.458609
185	0.517576
186	0.478670
187	0.516306
188	0.397077
189	0.499469
190	0.478064
191	0.547731
192	0.424170
193	0.366498
194	0.471495
195	0.487552
196	0.555173
197	0.435099
198	0.517606
199	0.490485
200	0.518995
201	0.514755
202	0.495671
203	0.406219
204	0.429860
205	0.415275
206	0.517855
207	0.457505
208	0.555843
209	0.416650
210	0.371644
211	0.505122
212	0.475000
213	0.435136
214	0.423856
215	0.380968
216	0.555626
217	0.450452
218	0.383914
219	0.458972
220	0.468251
221	0.516876
222	0.507816
223	0.526857
224	0.429894
225	0.432821
226	0.556079
227	0.404013
228	0.522062
229	0.371192
230	0.421042
231	0.453684
232	0.520376
233	0.421000
234	0.502383
235	0.564078
236	0.439736
237	0.303240
238	0.454898
239	0.522334
240	0.445658
241	0.455604
242	0.498289
243	0.473311
244	0.444517
245	0.504844
246	0.420146
247	0.451278
248	0.478608
249	0.458052
250	0.491781
251	0.570306
252	0.483430
253	0.492015
254	0.481915
255	0.510224
256	0.513145
257	0.395869
258	0.439877
259	0.472097
260	0.564330
261	0.523503
262	0.436669
263	0.451727
264	0.459783
265	0.385591
266	0.519236
267	0.356724
268	0.413926
269	0.452791
270	0.481490
271	0.510908
272	0.473581
273	0.520135
274	0.380083
275	0.502137
276	0.465265
277	0.544509
278	0.411722
279	0.400910
280	0.467244
281	0.508461
282	0.553747
283	0.443930
284	0.514066
285	0.499892
286	0.512766
287	0.493138
288	0.489120
289	0.399386
290	0.431893
291	0.418594
292	0.504114
293	0.468515
294	0.542987
295	0.417638
296	0.386902
297	0.497057
298	0.469776
299	0.429450
300	0.427495
301	0.396572
302	0.548129
303	0.472581
304	0.379187
305	0.424726
306	0.490347
307	0.496368
308	0.515288
309	0.513581
310	0.465387
311	0.423219
312	0.560684
313	0.403949
314	0.530819
315	0.383900
316	0.420408
317	0.433250
318	0.509975
319	0.422273
320	0.498284
321	0.574732
322	0.437052
323	0.333091
324	0.448056
325	0.504416
326	0.442788
327	0.430041
328	0.516497
329	0.459600
330	0.457772
331	0.505524
332	0.429434
333	0.471381
334	0.456654
335	0.485169
336	0.484042
337	0.571242
338	0.465372
339	0.492059
340	0.484336
341	0.508339
342	0.487732
343	0.432054
344	0.426619
345	0.450665
346	0.569800
347	0.523644
348	0.451045
349	0.439634
350	0.483945
351	0.393305
352	0.511245
353	0.377877
354	0.413518
355	0.447197
356	0.479382
357	0.510364
358	0.462362
359	0.524667
360	0.397523
361	0.517848
362	0.455628
363	0.548844
364	0.417736
365	0.384424
366	0.481744
367	0.486018
368	0.555201
369	0.430094
370	0.513685
371	0.488653
372	0.527587
373	0.501198
374	0.493314
375	0.408480
376	0.443899
377	0.408126
378	0.502688
379	0.473347
380	0.549536
381	0.438453
382	0.369206
383	0.509515
384	0.467714
385	0.404450
386	0.448573
387	0.391539
388	0.552274
389	0.452006
390	0.398593
391	0.443873
392	0.480736
393	0.498962
394	0.513971
395	0.519711
396	0.463907
397	0.423438
398	0.555946
399	0.420996
400	0.526670
401	0.383909
402	0.403654
403	0.445667
404	0.509244
405	0.438406
406	0.507733
407	0.562424
408	0.445249
409	0.299667
410	0.462507
411	0.513326
412	0.458177
413	0.440244
414	0.505031
415	0.468244
416	0.467528
417	0.501426
418	0.402555
419	0.486757
420	0.448040
421	0.485480
422	0.480199
423	0.570613
424	0.473163
425	0.479890
426	0.496166
427	0.519244
428	0.489448
429	0.393776
430	0.454229
431	0.469378
432	0.569463
433	0.513725
434	0.445747
435	0.435810
436	0.468763
437	0.397246
438	0.505468
439	0.388137
440	0.425361
441	0.468108
442	0.469775
443	0.517513
444	0.458351
445	0.530831
446	0.399109
447	0.494923
448	0.474968
449	0.531466
450	0.426418
451	0.411369
452	0.476446
453	0.497846
454	0.553165
455	0.445481
456	0.510979
457	0.495235
458	0.510464
459	0.514238
460	0.493734
461	0.412835
462	0.419477
463	0.434686
464	0.492257
465	0.465349
466	0.563170
467	0.420777
468	0.359540
469	0.499423
470	0.479744
471	0.437648
472	0.428624
473	0.382121
474	0.550599
475	0.441589
476	0.396897
477	0.446155
478	0.467056
479	0.504616
480	0.512989
481	0.522465
482	0.446574
483	0.424435
484	0.550372
485	0.400919
486	0.530741
487	0.357735
488	0.420252
489	0.426650
490	0.519309
491	0.415152
492	0.509920
493	0.569459
494	0.431265
495	0.320646
496	0.466102
497	0.499234
498	0.435221
499	0.458188
500	0.499350
501	0.485747
502	0.448423
503	0.509783
504	0.402612
505	0.466695
506	0.466365
507	0.486375
508	0.476865
509	0.569930
510	0.479289
511	0.487363
512	0.497517
513	0.509589
514	0.497307
515	0.395421
516	0.447361
517	0.452739
518	0.563419
519	0.528239
520	0.451672
521	0.458765
522	0.463852
523	0.398105
524	0.501470
525	0.359591
526	0.451982
527	0.446833
528	0.482409
529	0.502743
530	0.477040
531	0.522494
532	0.409143
533	0.500605
534	0.470317
535	0.546038
536	0.424514
537	0.369454
538	0.467311
539	0.489282
540	0.560023
541	0.454404
542	0.509094
543	0.502470
544	0.510711
545	0.494454
546	0.507852
547	0.417714
548	0.434672
549	0.396453
550	0.503124
551	0.478460
552	0.551232
553	0.427971
554	0.367660
555	0.493403
556	0.480020
557	0.433851
558	0.434339
559	0.405142
560	0.552771
561	0.469097
562	0.371674
563	0.451155
564	0.477866
565	0.505656
566	0.524780
567	0.505538
568	0.446216
569	0.426978
570	0.555828
571	0.394103
572	0.532772
573	0.384834
574	0.403660
575	0.445340
576	0.518597
577	0.398437
578	0.496646
579	0.573716
580	0.444501
581	0.326477
582	0.456605
583	0.513606
584	0.441017
585	0.440131
586	0.511290
587	0.483974
588	0.456544
589	0.499121
590	0.417950
591	0.484997
592	0.460136
593	0.473184
594	0.476463
595	0.569973
596	0.473726
597	0.488480
598	0.491243
599	0.515260
600	0.500150
601	0.427391
602	0.440809
603	0.469307
604	0.563950
605	0.526982
606	0.464157
607	0.433426
608	0.471254
609	0.386369
610	0.515564
611	0.367453
612	0.446331
613	0.455373
614	0.470025
615	0.519632
616	0.469611
617	0.514023
618	0.392792
619	0.500459
620	0.462544
621	0.548591
622	0.409852
623	0.408245
624	0.463779
625	0.477511
626	0.559494
627	0.448750
628	0.509028
629	0.483638
630	0.526880
631	0.510808
632	0.497752
633	0.412340
634	0.425408
635	0.400181
636	0.503973
637	0.464699
638	0.542726
639	0.448514
640	0.360848
641	0.513127
642	0.464182
643	0.438501
644	0.424781
645	0.400084
646	0.558101
647	0.445893
648	0.400257
649	0.431294
650	0.477225
651	0.503962
652	0.524800
653	0.511777
654	0.444644
655	0.442230
656	0.558059
657	0.381776
658	0.530129
659	0.382244
660	0.399659
661	0.446705
662	0.511333
663	0.422328
664	0.498825
665	0.565227
666	0.440417
667	0.324161
668	0.463284
669	0.492540
670	0.456958
671	0.460260
672	0.506869
673	0.476465
674	0.450270
675	0.496591
676	0.409796
677	0.481470
678	0.455378
679	0.486169
680	0.481483
681	0.576044
682	0.480039
683	0.485770
684	0.483429
685	0.507907
686	0.512161
687	0.392729
688	0.445756
689	0.451461
690	0.568278
691	0.525451
692	0.457336
693	0.442016
694	0.483940
695	0.392527
696	0.507252
697	0.363481
698	0.420688
699	0.475745
700	0.471799
701	0.519094
702	0.460842
703	0.523517
704	0.391567
705	0.496350
706	0.479134
707	0.554181
708	0.419524
709	0.370970
710	0.475459
711	0.506240
712	0.560684
713	0.441146
714	0.512524
715	0.479462
716	0.518622
717	0.513988
718	0.491056
719	0.424577
720	0.438303
721	0.419394
722	0.497230
723	0.485556
724	0.547325
725	0.429256
726	0.384202
727	0.498905
728	0.473252
729	0.405837
730	0.450205
731	0.393637
732	0.565119
733	0.462215
734	0.390494
735	0.457392
736	0.481783
737	0.504379
738	0.513871
739	0.522558
740	0.448675
741	0.433535
742	0.551619
743	0.405322
744	0.525544
745	0.371511
746	0.422273
747	0.448089
748	0.511703
749	0.401265
750	0.524248
751	0.567539
752	0.439500
753	0.337382
754	0.447196
755	0.494776
756	0.447810
757	0.454434
758	0.498540
759	0.486037
760	0.459031
761	0.506422
762	0.400260
763	0.485333
764	0.461888
765	0.471621
766	0.489823
767	0.576617
768	0.468997
769	0.480863
770	0.483264
771	0.507874
772	0.502015
773	0.412125
774	0.442137
775	0.467265
776	0.567511
777	0.515461
778	0.447099
779	0.443521
780	0.466230
781	0.405705
782	0.498668
783	0.399586
784	0.420713
785	0.447914
786	0.492109
787	0.512395
788	0.463913
789	0.517583
790	0.411418
791	0.505770
792	0.463894
793	0.545903
794	0.417818
795	0.361009
796	0.472448
797	0.506074
798	0.559214
799	0.442716
800	0.511480
801	0.496665
802	0.517215
803	0.505832
804	0.485641
805	0.416365
806	0.445775
807	0.396173
808	0.499341
809	0.464369
810	0.551754
811	0.427888
812	0.377951
813	0.500636
814	0.477482
815	0.433987
816	0.442915
817	0.379251
818	0.555910
819	0.466332
820	0.387538
821	0.442593
822	0.469036
823	0.500083
824	0.518241
825	0.512134
826	0.451568
827	0.437528
828	0.556858
829	0.382436
830	0.543922
831	0.389903
832	0.408488
833	0.451680
834	0.515841
835	0.397931
836	0.508415
837	0.571711
838	0.427031
839	0.320886
840	0.473479
841	0.519792
842	0.435709
843	0.456988
844	0.511075
845	0.480311
846	0.467952
847	0.492915
848	0.407209
849	0.469227
850	0.465088
851	0.481076
852	0.488769
853	0.573165
854	0.473837
855	0.491651
856	0.484252
857	0.507128
858	0.496554
859	0.432465
860	0.444481
861	0.466973
862	0.563322
863	0.523872
864	0.455858
865	0.433665
866	0.480479
867	0.395364
868	0.506690
869	0.352151
870	0.431933
871	0.460481
872	0.470635
873	0.515878
874	0.464533
875	0.509791
876	0.390071
877	0.503962
878	0.458540
879	0.559010
880	0.422408
881	0.397560
882	0.466947
883	0.492664
884	0.551624
885	0.430823
886	0.523731
887	0.485068
888	0.521292
889	0.505050
890	0.489926
891	0.403068
892	0.432674
893	0.406992
894	0.495891
895	0.473326
896	0.555861
897	0.410525
898	0.362882
899	0.514878
900	0.470589
901	0.425751
902	0.432009
903	0.382380
904	0.555412
905	0.440036
906	0.406436
907	0.457968
908	0.468049
909	0.495474
910	0.520570
911	0.516119
912	0.459855
913	0.435017
914	0.549621
915	0.375758
916	0.536564
917	0.377837
918	0.408656
919	0.464026
920	0.518903
921	0.438946
922	0.500035
923	0.568456
924	0.427329
925	0.325470
926	0.474737
927	0.493710
928	0.433707
929	0.447982
930	0.512138
931	0.490407
932	0.466593
933	0.498770
934	0.415938
935	0.482526
936	0.464995
937	0.476020
938	0.487171
939	0.572844
940	0.463997
941	0.497038
942	0.480366
943	0.514140
944	0.500299
945	0.397556
946	0.444404
947	0.464912
948	0.562093
949	0.509597
950	0.466471
951	0.458560
952	0.477194
953	0.402806
954	0.503921
955	0.339923
956	0.418056
957	0.464019
958	0.467690
959	0.514762
960	0.472120
961	0.533731
962	0.401822
963	0.505836
964	0.468660
965	0.547713
966	0.434682
967	0.365298
968	0.477906
969	0.489657
970	0.561009
971	0.437737
972	0.517847
973	0.487033
974	0.515773
975	0.512322
976	0.495918
977	0.407434
978	0.432130
979	0.418309
980	0.512135
981	0.475753
982	0.544451
983	0.429941
984	0.370115
985	0.497250
986	0.488123
987	0.435180
988	0.435157
989	0.362979
990	0.557049
991	0.462883
992	0.399321
993	0.455880
994	0.477764
995	0.494436
996	0.520492
997	0.521894
998	0.447421
999	0.440935
1000	0.552553
1001	0.404947
1002	0.526417
1003	0.400459
1004	0.415503
1005	0.457458
1006	0.527002
1007	0.402953
1008	0.512415
1009	0.565270
1010	0.445122
1011	0.324933
1012	0.471207
1013	0.503980
1014	0.442607
1015	0.445492
1016	0.514406
1017	0.484787
1018	0.452789
1019	0.505277
1020	0.405379
1021	0.474472
1022	0.450587
1023	0.484431
1024	0.481190
1025	0.573364
1026	0.472306
1027	0.497573
1028	0.493282
1029	0.499863
1030	0.507157
1031	0.420503
1032	0.443918
1033	0.456931
1034	0.568141
1035	0.509868
1036	0.462144
1037	0.445844
1038	0.462693
1039	0.419429
1040	0.511285
1041	0.372584
1042	0.419473
1043	0.458593
1044	0.465000
1045	0.508014
1046	0.479691
1047	0.512303
1048	0.395200
1049	0.495514
1050	0.469117
1051	0.551358
1052	0.433469
1053	0.365723
1054	0.477783
1055	0.499171
1056	0.557348
1057	0.443216
1058	0.512904
1059	0.495301
1060	0.514116
1061	0.507767
1062	0.481214
1063	0.418858
1064	0.434969
1065	0.402576
1066	0.513225
1067	0.477225
1068	0.545850
1069	0.404950
1070	0.400239
1071	0.514541
1072	0.478451
1073	0.419786
1074	0.436363
1075	0.357613
1076	0.554701
1077	0.465384
1078	0.393264
1079	0.453763
1080	0.486444
1081	0.513322
1082	0.514748
1083	0.516558
1084	0.442048
1085	0.429065
1086	0.560244
1087	0.390588
1088	0.533093
1089	0.361935
1090	0.413972
1091	0.442711
1092	0.521721
1093	0.417396
1094	0.507843
1095	0.571498
1096	0.450708
1097	0.316344
1098	0.458057
1099	0.502493
1100	0.437190
1101	0.451109
1102	0.496931
1103	0.486918
1104	0.464799
1105	0.490377
1106	0.407509
1107	0.492001
1108	0.457739
1109	0.461957
1110	0.497784
1111	0.577051
1112	0.476960
1113	0.493669
1114	0.488163
1115	0.497181
1116	0.498813
1117	0.419885
1118	0.442594
1119	0.477443
1120	0.567401
1121	0.523771
1122	0.457566
1123	0.450123
1124	0.465863
1125	0.408430
1126	0.518434
1127	0.348235
1128	0.432246
1129	0.458995
1130	0.476890
1131	0.508782
1132	0.471569
1133	0.529633
1134	0.401397
1135	0.516198
1136	0.468265
1137	0.541372
1138	0.421320
1139	0.397842
1140	0.471804
1141	0.493196
1142	0.550098
1143	0.449239
1144	0.516270
1145	0.480399
1146	0.520626
1147	0.513741
1148	0.486121
1149	0.399899
1150	0.462680
1151	0.413003
1152	0.499766
1153	0.481649
1154	0.551111
1155	0.423514
1156	0.378481
1157	0.507186
1158	0.460217
1159	0.427594
1160	0.446570
1161	0.391436
1162	0.555260
1163	0.470658
1164	0.387224
1165	0.444456
1166	0.490013
1167	0.495541
1168	0.516078
1169	0.515845
1170	0.459634
1171	0.443207
1172	0.559401
1173	0.389719
1174	0.529519
1175	0.392856
1176	0.408976
1177	0.439017
1178	0.513640
1179	0.407248
1180	0.508241
1181	0.570826
1182	0.431997
1183	0.333200
1184	0.464975
1185	0.496800
1186	0.441769
1187	0.443944
1188	0.495383
1189	0.468418
1190	0.468251
1191	0.510661
1192	0.417109
1193	0.485426
1194	0.460079
1195	0.466646
1196	0.483361
1197	0.574899
1198	0.463706
1199	0.499059
1200	0.492464
1201	0.510258
1202	0.496531
1203	0.416916
1204	0.438810
1205	0.460113
1206	0.574219
1207	0.512164
1208	0.449984
1209	0.432204
1210	0.473606
1211	0.404096
1212	0.516782
1213	0.364609
1214	0.420758
1215	0.456107
1216	0.467261
1217	0.507913
1218	0.464592
1219	0.520064
1220	0.394523
1221	0.507532
1222	0.461494
1223	0.551446
1224	0.431561
1225	0.363697
1226	0.478504
1227	0.510710
1228	0.555044
1229	0.431071
1230	0.520771
1231	0.504879
1232	0.518898
1233	0.502785
1234	0.490127
1235	0.400556
1236	0.437324
1237	0.419183
1238	0.498293
1239	0.482508
1240	0.548197
1241	0.433746
1242	0.375847
1243	0.505955
1244	0.474341
1245	0.427269
1246	0.458622
1247	0.369604
1248	0.556663
1249	0.451706
1250	0.391201
1251	0.452080
1252	0.481599
1253	0.505318
1254	0.518487
1255	0.518893
1256	0.454888
1257	0.430299
1258	0.550776
1259	0.392295
1260	0.535152
1261	0.397056
1262	0.409882
1263	0.448104
1264	0.514022
1265	0.393577
1266	0.507450
1267	0.571128
1268	0.438943
1269	0.310505
1270	0.464279
1271	0.508824
1272	0.444060
1273	0.453262
1274	0.500745
1275	0.462863
1276	0.457622
1277	0.506944
1278	0.398042
1279	0.481189
1280	0.462908
1281	0.479779
1282	0.482534
1283	0.573147
1284	0.481150
1285	0.491549
1286	0.500639
1287	0.499253
1288	0.496366
1289	0.403779
1290	0.447366
1291	0.460640
1292	0.566053
1293	0.517196
1294	0.453478
1295	0.450754
1296	0.477593
1297	0.398441
1298	0.508389
1299	0.366684
1300	0.425960
1301	0.456124
1302	0.466876
1303	0.517138
1304	0.467846
1305	0.510050
1306	0.401496
1307	0.508033
1308	0.463385
1309	0.538412
1310	0.439379
1311	0.392741
1312	0.468244
1313	0.494619
1314	0.555424
1315	0.433258
1316	0.519457
1317	0.495690
1318	0.515057
1319	0.513036
1320	0.491171
1321	0.417411
1322	0.441486
1323	0.414422
1324	0.504585
1325	0.476457
1326	0.557022
1327	0.414073
1328	0.386899
1329	0.502012
1330	0.478185
1331	0.431056
1332	0.450339
1333	0.374854
1334	0.556618
1335	0.456181
1336	0.399455
1337	0.445356
1338	0.471378
1339	0.499841
1340	0.513824
1341	0.517368
1342	0.448938
1343	0.437314
1344	0.554412
1345	0.378882
1346	0.535803
1347	0.395026
1348	0.411078
1349	0.425020
1350	0.515869
1351	0.429501
1352	0.506829
1353	0.567316
1354	0.445727
1355	0.310013
1356	0.450652
1357	0.501335
1358	0.446398
1359	0.465149
1360	0.506029
1361	0.476262
1362	0.454909
1363	0.502797
1364	0.407443
1365	0.481536
1366	0.473649
1367	0.469649
1368	0.494715
1369	0.571831
1370	0.471682
1371	0.491832
1372	0.489198
1373	0.507451
1374	0.499811
1375	0.410980
1376	0.440505
1377	0.462894
1378	0.563734
1379	0.514969
1380	0.456468
1381	0.448760
1382	0.462283
1383	0.405041
1384	0.511514
1385	0.341281
1386	0.446032
1387	0.467343
1388	0.466570
1389	0.499923
1390	0.481817
1391	0.525411
1392	0.403215
1393	0.514223
1394	0.465525
1395	0.539249
1396	0.420313
1397	0.370214
1398	0.470574
1399	0.499950
1400	0.558602
1401	0.438673
1402	0.515683
1403	0.495071
1404	0.514442
1405	0.508188
1406	0.500217
1407	0.407503
1408	0.432362
1409	0.408866
1410	0.500899
1411	0.473914
1412	0.555318
1413	0.428850
1414	0.390131
1415	0.504278
1416	0.468873
1417	0.425632
1418	0.431555
1419	0.383493
1420	0.560450
1421	0.460718
1422	0.389400
1423	0.449182
1424	0.476074
1425	0.503097
1426	0.522886
1427	0.517622
1428	0.438698
1429	0.419235
1430	0.559247
1431	0.397749
1432	0.531605
1433	0.372491
1434	0.394927
1435	0.429435
1436	0.517238
1437	0.413773
1438	0.502508
1439	0.574923
1440	0.443041
1441	0.321522
1442	0.455258
1443	0.505246
1444	0.440095
1445	0.455977
1446	0.515289
1447	0.471203
1448	0.460860
1449	0.497194
1450	0.410306
1451	0.489518
1452	0.465938
1453	0.469178
1454	0.493535
1455	0.574357
1456	0.477722
1457	0.485796
1458	0.489125
1459	0.509362
1460	0.501199
1461	0.418500
1462	0.432077
1463	0.467282
1464	0.565147
1465	0.506377
1466	0.464910
1467	0.450046
1468	0.462884
1469	0.381114
1470	0.517043
1471	0.368694
1472	0.425423
1473	0.466418
1474	0.471876
1475	0.507616
1476	0.467074
1477	0.522348
1478	0.389590
1479	0.511680
1480	0.466595
1481	0.546626
1482	0.424254
1483	0.389385
1484	0.471173
1485	0.495071
1486	0.569283
1487	0.433867
1488	0.513712
1489	0.480858
1490	0.514678
1491	0.515273
1492	0.496377
1493	0.401173
1494	0.440368
1495	0.416338
1496	0.503891
1497	0.474567
1498	0.550065
1499	0.434602
1500	0.375757
1501	0.502887
1502	0.467203
1503	0.439242
1504	0.447458
1505	0.364092
1506	0.555657
1507	0.468807
1508	0.392560
1509	0.434826
1510	0.487120
1511	0.512655
1512	0.521229
1513	0.521618
1514	0.443174
1515	0.414070
1516	0.553490
1517	0.395417
1518	0.526070
1519	0.388157
1520	0.417656
1521	0.452082
1522	0.512856
1523	0.413370
1524	0.495356
1525	0.569347
1526	0.453313
1527	0.313234
1528	0.454709
1529	0.494414
1530	0.438486
1531	0.456239
1532	0.504517
1533	0.472087
1534	0.450949
1535	0.502802
1536	0.413886
1537	0.480398
1538	0.450419
1539	0.477560
1540	0.487905
1541	0.574776
1542	0.473855
1543	0.497458
1544	0.493347
1545	0.494507
1546	0.506869
1547	0.422862
1548	0.438915
1549	0.446504
1550	0.569820
1551	0.524713
1552	0.462443
1553	0.454355
1554	0.471606
1555	0.380284
1556	0.502007
1557	0.358869
1558	0.416178
1559	0.466996
1560	0.479752
1561	0.520999
1562	0.466986
1563	0.520180
1564	0.394362
1565	0.505868
1566	0.482031
1567	0.533258
1568	0.419048
1569	0.383210
1570	0.473538
1571	0.506721
1572	0.569696
1573	0.441656
1574	0.517264
1575	0.492802
1576	0.519292
1577	0.510212
1578	0.486860
1579	0.408700
1580	0.436408
1581	0.422646
1582	0.498487
1583	0.480566
1584	0.550047
1585	0.408526
1586	0.389867
1587	0.509473
1588	0.480528
1589	0.413388
1590	0.448848
1591	0.393470
1592	0.559934
1593	0.454800
1594	0.387737
1595	0.439632
1596	0.476255
1597	0.500813
1598	0.509512
1599	0.517741
1600	0.449480
1601	0.440586
1602	0.554661
1603	0.387891
1604	0.533772
1605	0.387949
1606	0.424695
1607	0.431672
1608	0.511189
1609	0.393434
1610	0.501446
1611	0.569960
1612	0.447438
1613	0.314394
1614	0.462974
1615	0.505561
1616	0.443865
1617	0.439547
1618	0.500755
1619	0.492604
1620	0.460596
1621	0.501285
1622	0.395025
1623	0.486893
1624	0.467852
1625	0.462594
1626	0.485300
1627	0.577358
1628	0.468142
1629	0.480238
1630	0.493847
1631	0.514591
1632	0.496558
1633	0.422607
1634	0.442800
1635	0.442782
1636	0.567101
1637	0.523297
1638	0.448277
1639	0.459127
1640	0.475477
1641	0.405931
1642	0.511091
1643	0.369879
1644	0.422702
1645	0.465432
1646	0.485155
1647	0.509029
1648	0.471461
1649	0.518268
1650	0.390933
1651	0.505813
1652	0.475239
1653	0.544377
1654	0.430260
1655	0.383227
1656	0.469470
1657	0.497531
1658	0.548702
1659	0.443233
1660	0.515825
1661	0.494171
1662	0.510873
1663	0.512815
1664	0.496060
1665	0.401723
1666	0.439411
1667	0.412944
1668	0.498850
1669	0.465481
1670	0.553946
1671	0.432431
1672	0.377054
1673	0.508366
1674	0.475902
1675	0.416030
1676	0.435842
1677	0.376221
1678	0.552941
1679	0.466517
1680	0.397222
1681	0.451903
1682	0.480344
1683	0.500826
1684	0.513538
1685	0.519468
1686	0.452951
1687	0.413238
1688	0.553873
1689	0.384251
1690	0.528418
1691	0.389724
1692	0.411924
1693	0.443158
1694	0.515796
1695	0.413500
1696	0.501322
1697	0.565110
1698	0.434509
1699	0.334085
1700	0.459414
1701	0.506776
1702	0.439023
1703	0.457390
1704	0.507218
1705	0.463187
1706	0.465189
1707	0.509163
1708	0.413764
1709	0.468703
1710	0.467751
1711	0.482436
1712	0.486288
1713	0.576598
1714	0.473378
1715	0.480536
1716	0.489258
1717	0.514519
1718	0.496000
1719	0.416240
1720	0.441865
1721	0.467995
1722	0.565740
1723	0.516767
1724	0.450055
1725	0.452221
1726	0.483752
1727	0.393197
1728	0.504639
1729	0.352290
1730	0.433923
1731	0.460424
1732	0.477595
1733	0.512385
1734	0.471821
1735	0.518652
1736	0.409974
1737	0.503170
1738	0.452488
1739	0.543671
1740	0.424451
1741	0.369423
1742	0.455023
1743	0.501263
1744	0.565116
1745	0.424580
1746	0.512557
1747	0.496991
1748	0.514072
1749	0.500450
1750	0.498707
1751	0.423017
1752	0.434358
1753	0.412443
1754	0.504102
1755	0.461684
1756	0.545165
1757	0.419822
1758	0.365182
1759	0.506139
1760	0.474496
1761	0.427490
1762	0.433583
1763	0.388966
1764	0.559039
1765	0.459205
1766	0.402271
1767	0.432483
1768	0.472761
1769	0.492594
1770	0.521965
1771	0.519760
1772	0.453868
1773	0.427740
1774	0.555441
1775	0.388348
1776	0.533341
1777	0.375479
1778	0.405113
1779	0.442244
1780	0.513846
1781	0.410726
1782	0.495897
1783	0.574236
1784	0.441302
1785	0.301832
1786	0.467073
1787	0.510733
1788	0.440901
1789	0.442826
1790	0.506622
1791	0.483194
1792	0.459193
1793	0.499166
1794	0.397587
1795	0.462613
1796	0.452057
1797	0.475087
1798	0.473494
1799	0.578504
1800	0.480910
1801	0.493347
1802	0.488198
1803	0.507243
1804	0.496551
1805	0.418276
1806	0.448468
1807	0.448520
1808	0.565929
1809	0.506979
1810	0.448343
1811	0.443338
1812	0.479029
1813	0.388662
1814	0.511624
1815	0.364094
1816	0.425636
1817	0.455696
1818	0.470653
1819	0.512168
1820	0.467833
1821	0.518751
1822	0.388243
1823	0.513850
1824	0.463412
1825	0.533853
1826	0.430646
1827	0.389126
1828	0.462561
1829	0.482430
1830	0.561442
1831	0.447987
1832	0.515810
1833	0.491473
1834	0.516654
1835	0.501890
1836	0.487493
1837	0.418551
1838	0.433923
1839	0.417071
1840	0.510307
1841	0.486981
1842	0.548722
1843	0.424287
1844	0.368116
1845	0.503642
1846	0.481373
1847	0.416826
1848	0.437898
1849	0.366920
1850	0.557301
1851	0.466342
1852	0.406612
1853	0.434990
1854	0.474597
1855	0.506313
1856	0.521548
1857	0.517623
1858	0.445919
1859	0.436478
1860	0.553710
1861	0.396844
1862	0.528858
1863	0.395664
1864	0.412781
1865	0.434461
1866	0.515780
1867	0.421103
1868	0.495385
1869	0.561730
1870	0.448477
1871	0.334038
1872	0.459104
1873	0.507710
1874	0.447452
